code,min_valid_loss,max_valid_auc,min_test_loss,max_test_auc
688718,0.3412,0.75,0.6186,0.4536
601868,0.3253,0.75,0.598,0.6445
605337,0.4338,0.75,0.6424,0.4115
688071,0.3371,0.75,0.6297,0.498
688636,0.3469,0.75,0.624,0.4545
002176,0.4481,0.75,0.6152,0.5426
301078,0.3039,0.75,0.8316,0.4968
300978,0.328,0.75,0.6408,0.4877
300968,0.3437,0.75,0.5947,0.6
601528,0.3185,0.75,0.6724,0.453
603161,0.5115,0.7491,0.6062,0.5993
300218,0.4643,0.7491,0.6304,0.5851
002519,0.4623,0.7491,0.6248,0.5276
603800,0.446,0.7482,0.7496,0.3525
000063,0.4583,0.7482,0.6234,0.5892
002489,0.4433,0.7481,0.6311,0.5821
688687,0.4205,0.7475,0.6188,0.6154
600246,0.459,0.7473,0.7088,0.4629
603607,0.4777,0.7473,0.63,0.5093
600783,0.4725,0.7473,0.6494,0.5935
002416,0.4574,0.7464,0.6223,0.5249
000048,0.4614,0.7464,0.6405,0.5604
002458,0.4909,0.7464,0.6628,0.7506
000563,0.4878,0.7455,0.633,0.5172
300434,0.4959,0.7454,0.6308,0.4889
601019,0.4824,0.7446,0.5763,0.7016
002328,0.455,0.7446,0.6922,0.5317
300322,0.4986,0.7446,0.6152,0.4555
603676,0.474,0.7444,0.6275,0.4963
000547,0.4869,0.7436,0.618,0.6009
002510,0.4559,0.7436,0.5934,0.6707
600562,0.4896,0.7436,0.6937,0.4923
300999,0.4522,0.7436,0.6487,0.5503
002419,0.4937,0.7426,0.5991,0.6602
002371,0.4809,0.7426,0.667,0.4523
603316,0.5106,0.7426,0.623,0.532
300661,0.4771,0.7426,0.725,0.489
002587,0.4543,0.7418,0.667,0.4951
600592,0.4723,0.7418,0.6167,0.5475
000911,0.4808,0.7414,0.6575,0.4919
600213,0.4615,0.7414,0.6294,0.692
300068,0.4717,0.7409,0.5855,0.6688
000926,0.5006,0.7409,0.6207,0.5582
601156,0.2626,0.7407,0.746,0.5164
002862,0.4532,0.7407,0.5545,0.7125
300534,0.4924,0.7404,0.6294,0.4439
688595,0.4206,0.7404,0.6081,0.5912
300481,0.4785,0.7399,0.6519,0.4792
002949,0.4785,0.7399,0.6535,0.4523
603660,0.4561,0.7399,0.5918,0.4996
000099,0.4784,0.7392,0.626,0.5662
600731,0.4951,0.7391,0.6392,0.469
688566,0.479,0.7391,0.6628,0.5674
600222,0.466,0.7391,0.6293,0.5655
000609,0.4866,0.7389,0.6391,0.4731
300086,0.4724,0.7387,0.6765,0.4241
300653,0.478,0.7382,0.6758,0.479
603308,0.5008,0.7382,0.6248,0.5032
688466,0.5012,0.7368,0.6212,0.5214
300081,0.5163,0.7368,0.6145,0.6262
300077,0.4758,0.7365,0.6425,0.4688
002227,0.4676,0.7364,0.6045,0.5412
603356,0.4709,0.7363,0.5776,0.6198
002269,0.4629,0.7356,0.728,0.6507
603336,0.5,0.7356,0.6586,0.542
002193,0.4714,0.7355,0.7006,0.4516
300587,0.487,0.735,0.6533,0.4392
002723,0.4718,0.7345,0.6216,0.6462
600262,0.4849,0.7345,0.6179,0.5762
603015,0.4608,0.7345,0.6145,0.5922
300799,0.4486,0.7345,0.6544,0.4108
600128,0.4787,0.7345,0.6218,0.5745
002247,0.4797,0.7337,0.6623,0.4188
300389,0.4778,0.7337,0.6129,0.5239
688600,0.4491,0.7336,0.658,0.5832
002877,0.4634,0.7333,0.6139,0.5717
